ticker,ticker_cnt,industry,beta,sector
FAF,9,Insurance—Specialty,1.22647,Financial Services
SAFE,9,REIT—Diversified,-0.12261,Real Estate
CFR,9,Banks—Regional,1.270098,Financial Services
ASPS,9,Mortgage Finance,1.573529,Financial Services
FWRD,9,Integrated Freight & Logistics,1.22647,Industrials
WY,9,REIT—Specialty,1.67549,Real Estate
IPG,9,Advertising Agencies,0.998039,Communication Services
INTC,9,Semiconductors,0.549019,Technology
SGEN,9,Biotechnology,0.823039,Healthcare
MAT,9,Leisure,1.444607,Consumer Cyclical
MLP,9,Real Estate Services,0.723039,Real Estate
HAL,9,Oil & Gas Equipment & Services,2.439215,Energy
MVIS,9,Scientific & Technical Instruments,3.47549,Technology
B,9,Specialty Industrial Machinery,1.121568,Industrials
BWMG,9,Leisure,2.112254,Consumer Cyclical
MMM,9,Conglomerates,0.969607,Industrials
FHB,9,Banks—Regional,1.085294,Financial Services
AN,9,Auto & Truck Dealerships,1.356862,Consumer Cyclical
MMC,9,Insurance Brokers,0.961764,Financial Services
AON,9,Insurance Brokers,0.9,Financial Services
IMAX,9,Entertainment,1.455392,Communication Services
TMUS,9,Telecom Services,0.507843,Communication Services
AAL,9,Airlines,1.594117,Industrials
SWK,9,Tools & Accessories,1.364705,Industrials
OPY,9,Capital Markets,1.107843,Financial Services
ESS,9,REIT—Residential,0.770098,Real Estate
MHO,9,Residential Construction,2.030392,Consumer Cyclical
CERN,9,Health Information Services,0.814705,Healthcare
CVEO,9,Specialty Business Services,3.30049,Industrials
FR,9,REIT—Industrial,0.955882,Real Estate
GDSI,9,Security & Protection Services,1.212745,Industrials
AFL,9,Insurance—Life,0.933333,Financial Services
DRE,9,REIT—Industrial,0.730392,Real Estate
JBLU,9,Airlines,1.385294,Industrials
ROIC,9,REIT—Retail,1.465196,Real Estate
ECHO,9,,,
SNX,9,Information Technology Services,1.593137,Technology
JEF,9,Capital Markets,1.399019,Financial Services
IART,9,Medical Devices,1.137745,Healthcare
CVCO,9,Residential Construction,1.02598,Consumer Cyclical
ABMD,9,Medical Devices,1.325,Healthcare
QTNT,9,Medical Devices,2.488725,Healthcare
SYY,9,Food Distribution,1.25245,Consumer Defensive
CSWC,9,Asset Management,1.207843,Financial Services
EL,9,Household & Personal Products,1.075,Consumer Defensive
SGU,9,Oil & Gas Refining & Marketing,0.572058,Energy
CDJM,9,Conglomerates,-2.853431,Industrials
MODN,9,Software—Application,0.963725,Technology
GLAD,9,Asset Management,1.373529,Financial Services
PAHC,9,Drug Manufacturers—Specialty & Generic,0.521078,Healthcare
PSTI,9,Biotechnology,1.995982,Healthcare
OMWS,9,Leisure,,Consumer Cyclical
MYGN,9,Diagnostics & Research,1.569642,Healthcare
KBAL,9,"Furnishings, Fixtures & Appliances",0.850446,Consumer Cyclical
BDX,9,Medical Instruments & Supplies,0.663392,Healthcare
DT,9,Software—Application,1.598877,Technology
ATO,9,Utilities—Regulated Gas,0.469607,Utilities
DGII,9,Communication Equipment,1.552941,Technology
BOOT,9,Apparel Retail,2.909313,Consumer Cyclical
AQUA,9,Pollution & Treatment Controls,1.823076,Industrials
HLI,9,Capital Markets,0.655882,Financial Services
VFC,9,Apparel Manufacturing,1.504411,Consumer Cyclical
STX,9,Computer Hardware,1.02549,Technology
DLA,9,Apparel Manufacturing,1.611764,Consumer Cyclical
BIMI,9,Pharmaceutical Retailers,-0.070098,Healthcare
FFIV,9,Software—Infrastructure,1.106372,Technology
ARTH,9,Biotechnology,-0.728431,Healthcare
FTFT,9,Software—Application,1.12696,Technology
CSII,9,Medical Devices,0.835294,Healthcare
GFF,9,Conglomerates,1.831862,Industrials
GEOS,9,Oil & Gas Equipment & Services,1.77647,Energy
ICMB,9,Asset Management,2.229411,Financial Services
KE,9,Electrical Equipment & Parts,1.479901,Industrials
APDN,9,Diagnostics & Research,0.993137,Healthcare
SPH,9,Utilities—Regulated Gas,0.67647,Utilities
TSN,9,Farm Products,0.761274,Consumer Defensive
CPRI,9,Apparel Manufacturing,2.410784,Consumer Cyclical
NTCT,9,Software—Infrastructure,0.664215,Technology
NEWR,9,Software—Infrastructure,1.008333,Technology
SIOX,9,Biotechnology,1.618627,Healthcare
EPC,9,Household & Personal Products,1.00098,Consumer Defensive
KLR,9,Software—Application,0.855354,Technology
TPR,9,Luxury Goods,1.422549,Consumer Cyclical
LCI,9,Drug Manufacturers—Specialty & Generic,1.136274,Healthcare
ATGE,9,Education & Training Services,1.211274,Consumer Defensive
CHNG,9,Health Information Services,1.335613,Healthcare
PRKA,9,Leisure,0.936274,Consumer Cyclical
LQDT,9,Internet Retail,1.174509,Consumer Cyclical
UVV,9,Tobacco,0.672549,Consumer Defensive
PLUS,9,Software—Application,1.332843,Technology
RGLD,9,Gold,0.647439,Basic Materials
CTGO,9,Gold,1.05,Basic Materials
UEPS,9,Software—Infrastructure,1.203921,Technology
TGI,9,Aerospace & Defense,2.843137,Industrials
RL,9,Apparel Manufacturing,1.424019,Consumer Cyclical
STRT,9,Auto Parts,1.012254,Consumer Cyclical
MMS,9,Specialty Business Services,0.732352,Industrials
TECH,9,Biotechnology,1.210294,Healthcare
J,9,Engineering & Construction,0.858823,Industrials
MBUU,9,Recreational Vehicles,1.602941,Consumer Cyclical
SWKS,9,Semiconductors,1.095588,Technology
LYTS,9,Electronic Components,1.609803,Technology
LANC,9,Packaged Foods,0.209313,Consumer Defensive
PFGC,9,Food Distribution,1.521568,Consumer Defensive
EMR,9,Specialty Industrial Machinery,1.455882,Industrials
MSGS,9,Entertainment,0.607843,Communication Services
ABC,9,Medical Distribution,0.463725,Healthcare
ACUR,9,Drug Manufacturers—Specialty & Generic,0.718137,Healthcare
DSNY,9,Software—Application,1.45147,Technology
LEDS,9,Semiconductors,1.018627,Technology
MDXG,9,Biotechnology,1.916666,Healthcare
AEHR,9,Semiconductor Equipment & Materials,1.383333,Technology
FLCX,9,Consulting Services,-1.078921,Industrials
DBMM,9,Advertising Agencies,3.113235,Communication Services
DBRM,9,Oil & Gas E&P,6.097058,Energy
EACO,9,Electronics & Computer Distribution,0.353431,Technology
SXI,9,Specialty Industrial Machinery,1.166666,Industrials
GNTW,9,Drug Manufacturers—Specialty & Generic,,Healthcare
PSIX,9,Specialty Industrial Machinery,0.295588,Industrials
AFHIF,9,,,
ORMP,9,Biotechnology,,Healthcare
DENR,9,Oil & Gas E&P,0.667647,Energy
LFER,9,Food Distribution,2.009803,Consumer Defensive
APOG,9,Building Products & Equipment,1.153921,Industrials
MSLP,9,Packaged Foods,0.244117,Consumer Defensive
KOR,9,,,
CHSCL,9,Farm Products,,Consumer Defensive
WDFC,9,Specialty Chemicals,-0.168627,Basic Materials
PSMT,9,Discount Stores,0.835294,Consumer Defensive
KALO,9,,,
TTSI,9,,,
BBBY,9,Specialty Retail,1.613725,Consumer Cyclical
CYDY,9,Biotechnology,-0.598457,Healthcare
WOR,9,Metal Fabrication,1.015686,Industrials
SLP,9,Health Information Services,0.25049,Healthcare
NKE,9,Footwear & Accessories,0.958333,Consumer Cyclical
RPM,9,,0.97696,
KMX,9,Auto & Truck Dealerships,1.436607,Consumer Cyclical
WAYS,9,,,
ZENO,9,Shell Companies,-193.87646,Financial Services
SMCI,9,Computer Hardware,1.356372,Technology
SSCR,9,,,
IIIN,9,Metal Fabrication,1.394607,Industrials
LRCX,9,Semiconductor Equipment & Materials,1.247058,Technology
SCX,9,Tools & Accessories,0.736764,Industrials
BOXS,9,Other Industrial Metals & Mining,1.784803,Basic Materials
CMCO,9,Farm & Heavy Construction Machinery,1.114215,Industrials
OTEX,9,Software—Application,0.956372,Technology
OSK,9,Farm & Heavy Construction Machinery,1.391666,Industrials
CTLP,9,Information Technology Services,2.031862,Technology
MSFT,9,Software—Infrastructure,0.908333,Technology
EGHT,9,Software—Application,1.086764,Technology
SMED,9,Waste Management,-0.220588,Industrials
MTOR,9,Auto Parts,1.754411,Consumer Cyclical
LHX,9,Aerospace & Defense,0.760784,Industrials
BEN,9,Asset Management,1.174509,Financial Services
ASFT,9,Software—Application,-0.309075,Technology
USEG,9,Oil & Gas E&P,0.918627,Energy
JANL,9,Integrated Freight & Logistics,-0.094117,Industrials
ABQQ,9,Software—Application,0.07549,Technology
FLES,9,Auto Parts,,Consumer Cyclical
OSIS,9,Electronic Components,0.746078,Technology
XLNX,9,,,
HRC,9,,,
AIT,9,Industrial Distribution,1.390196,Industrials
LTRX,9,Communication Equipment,2.280392,Technology
LOGI,9,Computer Hardware,0.699091,Technology
TEL,9,Electronic Components,1.323039,Technology
BSPK,9,Drug Manufacturers—Specialty & Generic,,Healthcare
LRN,9,Education & Training Services,0.45196,Consumer Defensive
DLTI,9,Information Technology Services,0.204901,Technology
AGTX,9,Biotechnology,,Healthcare
BTDG,9,Leisure,1.685294,Consumer Cyclical
MJNE,9,Drug Manufacturers—Specialty & Generic,-0.12191,Healthcare
CENT,9,Packaged Foods,0.578431,Consumer Defensive
AGTC,9,Biotechnology,1.666176,Healthcare
LEVI,9,Apparel Manufacturing,1.083724,Consumer Cyclical
A,9,Diagnostics & Research,1.05245,Healthcare
DLCR,9,Other Industrial Metals & Mining,-1.617647,Basic Materials
CBRL,9,Restaurants,1.296078,Consumer Cyclical
MTWD,9,Building Products & Equipment,-1.658333,Industrials
ESTC,9,Software—Application,1.188499,Technology
GMGI,9,Electronic Gaming & Multimedia,2.448039,Communication Services
GMS,9,Building Products & Equipment,1.977941,Industrials
PDCO,9,Medical Distribution,1.398529,Healthcare
UBP,9,REIT—Retail,1.061764,Real Estate
FRG,9,Specialty Retail,1.759803,Consumer Cyclical
MEI,9,Electronic Components,1.186764,Technology
UNFI,9,Food Distribution,1.016666,Consumer Defensive
VOLT,9,Staffing & Employment Services,2.304326,Industrials
CVGW,9,Food Distribution,0.835784,Consumer Defensive
MAYS,9,Real Estate Services,-0.157352,Real Estate
SGNI,9,Electronic Gaming & Multimedia,-3.691314,Communication Services
BTCY,9,Medical Devices,2.279901,Healthcare
GBLX,9,Biotechnology,0.133333,Healthcare
NTAP,9,Computer Hardware,1.217156,Technology
MMND,9,Advertising Agencies,1.007662,Communication Services
PGTK,9,Pollution & Treatment Controls,0.121568,Industrials
NVGI,9,Information Technology Services,1.89071,Technology
VRDR,9,Gold,0.914705,Basic Materials
UUU,9,Security & Protection Services,1.77745,Industrials
ARAO,9,Utilities—Diversified,2.125,Utilities
ETST,9,Drug Manufacturers—Specialty & Generic,,Healthcare
TXCB,9,Auto Parts,0.767647,Consumer Cyclical
AVYA,9,Software—Application,1.544197,Technology
POWW,9,Aerospace & Defense,-0.352941,Industrials
YUMM,9,Education & Training Services,-0.45245,Consumer Defensive
ARRT,9,Packaged Foods,-1.258823,Consumer Defensive
HGSH,9,,,
HRB,9,Personal Services,0.77549,Consumer Cyclical
CASY,9,Specialty Retail,0.836764,Consumer Cyclical
HLNE,9,Asset Management,0.95098,Financial Services
ADBE,9,Software—Infrastructure,1.048039,Technology
VRUS,9,Food Distribution,-0.043137,Consumer Defensive
BKUH,9,Drug Manufacturers—Specialty & Generic,0.715686,Healthcare
VIVC,9,Conglomerates,0.187677,Industrials
INFO,9,,,
WGO,9,Recreational Vehicles,1.80196,Consumer Cyclical
CRWE,9,Consulting Services,1.879901,Industrials
PAYX,9,Staffing & Employment Services,0.980882,Industrials
CIIT,9,Shell Companies,1.720098,Financial Services
CAG,9,Packaged Foods,0.756372,Consumer Defensive
DRI,9,Restaurants,1.406372,Consumer Cyclical
PRGS,9,Software—Application,1.156862,Technology
KBH,9,Residential Construction,1.706372,Consumer Cyclical
INDT,9,Real Estate Services,0.870588,Real Estate
ARTW,9,Farm & Heavy Construction Machinery,0.273039,Industrials
BMMJ,9,Drug Manufacturers—Specialty & Generic,2.403921,Healthcare
RSKIA,9,Security & Protection Services,0.492647,Industrials
MU,9,Semiconductors,1.155392,Technology
FDX,9,Integrated Freight & Logistics,1.316666,Industrials
BXXY,9,Other Industrial Metals & Mining,1.20766,Basic Materials
USAU,9,Gold,1.661925,Basic Materials
GWGH,9,Insurance—Life,-0.515324,Financial Services
CODA,9,Aerospace & Defense,1.433333,Industrials
AVGO,9,Semiconductors,1.02696,Technology
IMAHF,9,Other Industrial Metals & Mining,1.156862,Basic Materials
PVNC,9,Shell Companies,-2.121078,Financial Services
PMCB,9,Biotechnology,0.006372,Healthcare
ADXS,9,Biotechnology,2.111274,Healthcare
NTNX,9,Software—Infrastructure,1.543137,Technology
MMEX,9,Oil & Gas E&P,266.16324,Energy
ODC,9,Specialty Chemicals,0.487254,Basic Materials
OPTT,9,Electrical Equipment & Parts,1.604411,Industrials
MODD,9,Medical Devices,-4.865196,Healthcare
CLOK,9,Software—Infrastructure,0.004411,Technology
CARV,9,Banks—Regional,1.029411,Financial Services
NMRD,9,Medical Devices,-0.013725,Healthcare
VSAT,9,Communication Equipment,1.080392,Technology
RLGT,9,Integrated Freight & Logistics,1.119607,Industrials
NGL,9,Oil & Gas Midstream,2.343137,Energy
ZEST,9,Oil & Gas Integrated,1.60098,Energy
EVI,9,Industrial Distribution,0.729901,Industrials
MDP,9,,,
VIVO,9,Diagnostics & Research,0.340686,Healthcare
ECIA,9,Medical Instruments & Supplies,0.186274,Healthcare
ALCO,9,Farm Products,0.604411,Consumer Defensive
CCMP,9,Semiconductor Equipment & Materials,1.190196,Technology
FUST,9,Other Industrial Metals & Mining,8.746078,Basic Materials
ELTP,9,Drug Manufacturers—Specialty & Generic,0.557352,Healthcare
EGAN,9,Software—Application,0.35098,Technology
MXC,9,Oil & Gas E&P,1.294607,Energy
ADNT,9,Auto Parts,2.919117,Consumer Cyclical
KTRA,9,Biotechnology,1.640686,Healthcare
RGCO,9,Utilities—Regulated Gas,-0.345098,Utilities
TSBK,9,Banks—Regional,1.222058,Financial Services
NSSC,9,Security & Protection Services,1.366666,Industrials
ARAY,9,Medical Devices,1.915686,Healthcare
WWD,9,Aerospace & Defense,1.512745,Industrials
NUAN,9,Software—Application,1.087106,Technology
AMTY,9,Auto Parts,0.031862,Consumer Cyclical
ENTA,9,Biotechnology,0.599509,Healthcare
RVSB,9,Banks—Regional,0.75196,Financial Services
BRKS,9,,,
CNIG,9,Utilities—Regulated Gas,0.328921,Utilities
MITK,9,Software—Application,0.454411,Technology
OESX,9,Electrical Equipment & Parts,2.189705,Industrials
GLDM,9,,,
DXC,9,Information Technology Services,2.241666,Technology
FSTJ,9,Shell Companies,1.02647,Financial Services
VTGN,9,Biotechnology,1.011274,Healthcare
AEY,9,Electronics & Computer Distribution,0.461764,Technology
MXSG,9,Other Precious Metals & Mining,0.164215,Basic Materials
INVU,9,Software—Application,5.069946,Technology
NICK,9,Credit Services,0.347058,Financial Services
CIDM,9,Entertainment,1.632843,Communication Services
SNOA,9,Drug Manufacturers—Specialty & Generic,0.836764,Healthcare
AVCT,9,Information Technology Services,1.137837,Technology
DTRC,9,,,
IIIV,9,Software—Infrastructure,1.485959,Technology
CXKJ,9,Internet Content & Information,,Communication Services
CNCG,9,,,
DIGP,9,Diagnostics & Research,1.008823,Healthcare
HVBC,9,Banks—Regional,0.60147,Financial Services
BIIO,9,Medical Devices,4.90147,Healthcare
GAXY,9,Consumer Electronics,7.783541,Technology
NBSE,9,Biotechnology,0.40359,Healthcare
RLMD,9,Biotechnology,0.452941,Healthcare
ASTC,9,Aerospace & Defense,-1.227941,Industrials
SGBI,9,Drug Manufacturers—Specialty & Generic,0.427044,Healthcare
DLHC,9,Specialty Business Services,1.254411,Industrials
INBP,9,Packaged Foods,0.263725,Consumer Defensive
SINO,9,,,
NTWK,9,Software—Application,0.849019,Technology
MMMM,9,Insurance—Specialty,0.682352,Financial Services
CYAN,9,Packaged Foods,0.32647,Consumer Defensive
VPLM,9,Telecom Services,-0.841666,Communication Services
VISM,9,Software—Infrastructure,0.239215,Technology
CFOO,9,Packaged Foods,,Consumer Defensive
MESA,9,Airlines,2.759669,Industrials
TPCS,9,Metal Fabrication,0.664705,Industrials
GNSS,9,Scientific & Technical Instruments,0.498039,Technology
KNWN,9,Scientific & Technical Instruments,3.073529,Technology
CHGG,9,Education & Training Services,0.908823,Consumer Defensive
SCI,9,Personal Services,0.77598,Consumer Cyclical
PI,9,Communication Equipment,2.384313,Technology
WSBC,9,Banks—Regional,0.970098,Financial Services
MGPI,9,Beverages—Wineries & Distilleries,1.275,Consumer Defensive
HI,9,Specialty Industrial Machinery,1.493627,Industrials
RRBI,9,Banks—Regional,0.868589,Financial Services
UE,9,REIT—Diversified,1.634313,Real Estate
OOMA,9,Telecom Services,0.590196,Communication Services
SPR,9,Aerospace & Defense,1.759803,Industrials
LXFR,9,Specialty Industrial Machinery,0.970255,Industrials
QUAD,9,Specialty Business Services,1.742156,Industrials
DDS,9,Department Stores,0.889705,Consumer Cyclical
BWXT,9,Aerospace & Defense,0.940686,Industrials
FNMA,9,Mortgage Finance,1.980392,Financial Services
HUBB,9,Electrical Equipment & Parts,1.263235,Industrials
BBY,9,Specialty Retail,1.522058,Consumer Cyclical
AMBA,9,Semiconductor Equipment & Materials,1.189705,Technology
AMD,9,Semiconductors,1.805392,Technology
ROG,9,Electronic Components,1.559313,Technology
VNO,9,REIT—Office,1.194607,Real Estate
PCH,9,REIT—Specialty,1.228921,Real Estate
JNJ,9,Drug Manufacturers—General,0.719607,Healthcare
MVBF,9,,,
HWM,9,Specialty Industrial Machinery,1.440196,Industrials
IDXX,9,Diagnostics & Research,1.003431,Healthcare
MDB,9,Software—Infrastructure,0.833985,Technology
PSTG,9,Computer Hardware,1.460294,Technology
ZM,9,Software—Application,-0.942167,Technology
PD,9,Software—Application,1.165453,Technology
VICI,9,REIT—Diversified,1.131681,Real Estate
FOE,9,Specialty Chemicals,1.466493,Basic Materials
PBF,9,Oil & Gas Refining & Marketing,2.581372,Energy
LFUS,9,Electronic Components,1.217647,Technology
STC,9,Insurance—Property & Casualty,1.115686,Financial Services
GNW,9,Insurance—Life,0.914705,Financial Services
ACAD,9,Biotechnology,0.517156,Healthcare
AEO,9,Apparel Retail,1.328431,Consumer Cyclical
CTIC,9,Biotechnology,1.108823,Healthcare
CB,9,Insurance—Property & Casualty,0.765686,Financial Services
ZTS,9,Drug Manufacturers—Specialty & Generic,0.758333,Healthcare
CONE,9,,,
SPLK,9,Software—Infrastructure,1.260294,Technology
TFX,9,Medical Instruments & Supplies,1.05245,Healthcare
PPL,9,Utilities—Regulated Electric,0.810784,Utilities
MTZ,9,Engineering & Construction,1.220588,Industrials
PRK,9,Banks—Regional,0.769117,Financial Services
WHLR,9,REIT—Retail,3.031862,Real Estate
LPI,9,Oil & Gas E&P,3.87549,Energy
ERIE,9,Insurance Brokers,0.47598,Financial Services
KWR,9,Specialty Chemicals,1.45147,Basic Materials
OI,9,Packaging & Containers,1.60147,Consumer Cyclical
CWST,9,Waste Management,1.02598,Industrials
CMP,9,Other Industrial Metals & Mining,1.570909,Basic Materials
CDE,9,Gold,1.766176,Basic Materials
RYI,9,Metal Fabrication,1.67745,Industrials
CLH,9,Waste Management,1.648529,Industrials
CODI,9,Conglomerates,1.812745,Industrials
STAA,9,Medical Instruments & Supplies,0.990686,Healthcare
STBA,9,Banks—Regional,0.667156,Financial Services
LXRX,9,Biotechnology,1.529901,Healthcare
WD,9,Mortgage Finance,1.17647,Financial Services
INN,9,REIT—Hotel & Motel,2.207352,Real Estate
ABT,9,Medical Devices,0.733823,Healthcare
TKR,9,Tools & Accessories,1.633823,Industrials
UTHR,9,Biotechnology,0.675,Healthcare
SWM,9,Paper & Paper Products,1.038235,Basic Materials
RILY,9,Financial Conglomerates,1.597058,Financial Services
CALX,9,Software—Application,1.60196,Technology
OUNZ,9,,,
MSB,9,Steel,0.817156,Basic Materials
NUVA,9,Medical Devices,1.136764,Healthcare
VRTX,9,Biotechnology,0.612745,Healthcare
CG,9,Asset Management,1.449509,Financial Services
EHC,9,Medical Care Facilities,0.991666,Healthcare
WNC,9,Farm & Heavy Construction Machinery,1.567647,Industrials
